Region,City,Voting Center,Religion,Voters,Actual Voters,Discarded Votes,White Cards,Eligible Votes with White Cards
صور,الشعيتية ,المدرسة الرسمية - غرفة رقم 3,شيعي,536,342,4,3,338
صور,الشعيتية ,المدرسة الرسمية - غرفة رقم 4,شيعي,517,303,3,2,300
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 1,شيعي,648,350,2,6,348
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 2,شيعي,622,331,5,4,326
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 3,شيعي,622,373,8,7,365
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 4,شيعي,618,282,8,8,274
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 5,شيعي,618,342,6,4,336
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 6,شيعي,634,407,8,5,399
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 7,شيعي,621,371,5,1,366
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 8,شيعي,602,316,2,2,314
صور,الشهابية ,الثانوية الرسمية - غرفة رقم 9,شيعي,619,319,1,3,318
صور,الظهيرة ,المدرسة الرسمية - غرفة رقم 1,سني,375,142,2,0,140
صور,الظهيرة ,المدرسة الرسمية - غرفة رقم 2,سني,418,187,6,2,181
صور,الكنيسه ,الحسينية - غرفة رقم 1,شيعي,421,152,1,0,151
صور,المالكية ,الحسينية - غرفة رقم 1,شيعي,400,247,1,2,246
صور,المنصوري ,المدرسة الرسمية - غرفة رقم 1,شيعي,628,211,1,5,210
صور,المنصوري ,المدرسة الرسمية - غرفة رقم 2,شيعي,645,243,3,3,240
صور,المنصوري ,المدرسة الرسمية - غرفة رقم 3,شيعي,598,282,0,6,282
صور,المنصوري ,المدرسة الرسمية - غرفة رقم 4,شيعي,586,246,3,7,243
صور,الناقورة ,المدرسة الرسمية - غرفة رقم 1,مختلف,558,280,0,0,280
صور,الناقورة ,المدرسة الرسمية - غرفة رقم 2,شيعي,538,215,1,0,214
صور,الناقورة ,المدرسة الرسمية - غرفة رقم 3,شيعي,503,288,1,1,287
صور,الناقورة ,المدرسة الرسمية - غرفة رقم 4,شيعي,482,215,1,1,214
صور,الناقورة ,المدرسة الرسمية - غرفة رقم 5,مختلف,518,229,3,2,226
صور,باتولية ,الحسينية الجديدة للرجال - غرفة رقم 1,شيعي,499,229,3,0,226
صور,باتولية ,الحسينية الجديدة للرجال - غرفة رقم 2,شيعي,516,272,1,2,271
صور,باتولية ,الحسينية الجديدة للرجال - غرفة رقم 3,شيعي,508,278,3,2,275
صور,باريش ,المدرسة الرسمية - غرفة رقم 1,شيعي,683,331,3,8,328
صور,باريش ,المدرسة الرسمية - غرفة رقم 2,شيعي,378,342,6,4,336
صور,باريش ,المدرسة الرسمية - غرفة رقم 3,شيعي,684,362,6,1,356
صور,باريش ,المدرسة الرسمية - غرفة رقم 4,شيعي,662,377,5,4,372
صور,بافليه ,المدرسة الرسمية - غرفة رقم 1,شيعي,659,382,6,4,376
صور,بافليه ,المدرسة الرسمية - غرفة رقم 2,شيعي,659,370,3,1,367
صور,بافليه ,المدرسة الرسمية - غرفة رقم 3,شيعي,638,356,1,1,355
صور,بثتيات ,الحسينية - غرفة رقم 1,شيعي,266,147,2,0,145
صور,بدياس ,المدرسة الرسمية - غرفة رقم 1,شيعي,594,344,18,5,326
صور,بدياس ,المدرسة الرسمية - غرفة رقم 2,شيعي,583,391,6,9,385
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 1,سني,642,287,2,0,285
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 2,شيعي,594,340,5,7,335
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 3,شيعي,613,366,3,5,363
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 4,مسلم,622,376,2,6,374
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 5,سني,614,247,11,8,236
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 6,شيعي,662,391,3,7,388
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 7,شيعي,646,410,4,2,406
صور,برج الشمالي ,المدرسة المتوسطة الرسمية - غرفة رقم 8,مسلم,619,359,4,5,355
صور,برج رحال ,مبنى البلدية الحالي - غرفة رقم 1,شيعي,634,379,3,5,376
صور,برج رحال ,مبنى البلدية الحالي - غرفة رقم 2,شيعي,650,374,11,4,363
صور,برج رحال ,مبنى البلدية الحالي - غرفة رقم 3,شيعي,648,459,3,2,456
صور,برج رحال ,مبنى البلدية الحالي - غرفة رقم 4,شيعي,617,387,7,1,380
صور,برج رحال ,مبنى البلدية الحالي - غرفة رقم 5,شيعي,587,356,2,0,354
صور,جبال البطم ,المدرسة الرسمية - غرفة رقم 1,شيعي,477,223,7,10,216
صور,جبال البطم ,المدرسة الرسمية - غرفة رقم 2,شيعي,493,295,4,8,291
صور,جبال البطم ,المدرسة الرسمية - غرفة رقم 3,شيعي,450,226,2,3,224
صور,جناته ,الحسينية - غرفة رقم 1,شيعي,570,324,1,5,323
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 1,شيعي,595,164,1,0,163
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 10,شيعي,592,186,0,1,186
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 2,شيعي,592,176,4,1,172
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 3,شيعي,582,211,3,1,208
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 4,شيعي,608,232,1,1,231
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 5,شيعي,608,197,2,0,195
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 6,شيعي,615,188,8,0,180
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 7,شيعي,591,176,3,1,173
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 8,شيعي,592,199,1,2,198
صور,جويا ,مجمع المدارس الجديدة متوسطة جويا الأولى المتوسطة الرسمية - غرفة رقم 9,شيعي,570,169,3,2,166
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 1,شيعي,576,197,2,1,195
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 10,شيعي,580,191,2,0,189
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 2,شيعي,573,218,5,2,213
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 3,شيعي,606,290,6,2,284
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 4,شيعي,585,228,1,1,227
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 5,شيعي,598,238,9,3,229
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 6,شيعي,630,259,2,0,257
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 7,شيعي,604,204,9,1,195
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 8,شيعي,603,253,0,4,253
صور,جويا ,مجمع المدارس الجديدة مدرسة جويا الثانية الرسمية - غرفة رقم 9,شيعي,590,218,4,1,214
صور,حناويه ,المدرسة الرسمية - غرفة رقم 1,شيعي,554,204,0,0,204
صور,حناويه ,المدرسة الرسمية - غرفة رقم 2,شيعي,540,180,2,1,178
صور,حناويه ,المدرسة الرسمية - غرفة رقم 3,شيعي,545,264,2,1,262
صور,حناويه ,المدرسة الرسمية - غرفة رقم 4,شيعي,523,245,9,0,236
صور,دبعال ,المدرسة الرسمية - غرفة رقم 1,شيعي,620,380,4,1,376
صور,دبعال ,المدرسة الرسمية - غرفة رقم 2,شيعي,603,359,2,1,357
صور,دبعال ,المدرسة الرسمية - غرفة رقم 3,شيعي,563,331,0,4,331
صور,دردغيا ,قاعة الكنيسة - غرفة رقم 1,روم كاثوليك,474,56,1,0,55
صور,دردغيا ,قاعة الكنيسة - غرفة رقم 2,روم كاثوليك,467,42,2,0,40
صور,دول إقليمية,دول إقليمية,مختلف,4857,2887,67,26,2820
صور,دير عامص ,المدرسة الرسمية - غرفة رقم 1,شيعي,623,289,2,1,287
صور,دير عامص ,المدرسة الرسمية - غرفة رقم 2,شيعي,662,400,4,1,396
صور,دير عامص ,المدرسة الرسمية - غرفة رقم 3,شيعي,554,255,3,0,252
صور,دير قانون النهر ,المدرسة الرسمية - غرفة رقم 1,شيعي,633,323,12,3,311
صور,دير قانون النهر ,المدرسة الرسمية - غرفة رقم 2,شيعي,637,338,3,1,335
صور,دير قانون النهر ,المدرسة الرسمية - غرفة رقم 3,شيعي,657,312,12,7,300
صور,دير قانون النهر ,المدرسة الرسمية - غرفة رقم 4,شيعي,640,379,4,2,375
صور,دير قانون النهر ,المدرسة الرسمية - غرفة رقم 5,شيعي,607,383,3,5,380
صور,دير قانون النهر ,المدرسة الرسمية - غرفة رقم 6,شيعي,621,359,11,4,348
صور,دير قانون راس العين ,مبنى البلدية - غرفة رقم 1,شيعي,658,309,1,2,308
صور,دير قانون راس العين ,مبنى البلدية - غرفة رقم 2,شيعي,651,274,3,0,271
صور,دير قانون راس العين ,مبنى البلدية - غرفة رقم 3,شيعي,606,364,20,1,344
صور,دير قانون راس العين ,مبنى البلدية - غرفة رقم 4,شيعي,588,323,6,0,317
صور,دير كيفا ,المدرسة الرسمية - غرفة رقم 1,شيعي,573,296,5,2,291
صور,دير كيفا ,المدرسة الرسمية - غرفة رقم 2,شيعي,575,297,3,1,294
صور,دير كيفا ,المدرسة الرسمية - غرفة رقم 3,شيعي,559,298,1,4,297
صور,دير كيفا ,المدرسة الرسمية - غرفة رقم 4,شيعي,569,293,9,2,284
صور,رشكنانيه ,المدرسة الرسمية - غرفة رقم 1,شيعي,473,237,0,4,237
صور,رشكنانيه ,المدرسة الرسمية - غرفة رقم 2,شيعي,468,264,5,1,259
صور,زبقين ,المدرسة الرسمية - غرفة رقم 1,شيعي,533,275,3,2,272
صور,زبقين ,المدرسة الرسمية - غرفة رقم 2,شيعي,523,361,4,3,357
صور,زبقين ,المدرسة الرسمية - غرفة رقم 3,شيعي,484,256,1,4,255
صور,سلعا ,المدرسة الرسمية - غرفة رقم 1,شيعي,603,339,4,0,335
صور,سلعا ,المدرسة الرسمية - غرفة رقم 2,شيعي,674,379,1,3,378
صور,سلعا ,المدرسة الرسمية - غرفة رقم 3,شيعي,647,415,9,7,406
صور,شبريحا ,حسينية البلدة - غرفة رقم 1,مختلف,564,326,1,0,325
صور,شبريحا ,حسينية البلدة - غرفة رقم 2,مختلف,515,310,0,0,310
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 1,شيعي,605,295,0,0,295
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 2,شيعي,611,258,1,2,257
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 3,شيعي,610,263,5,2,258
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 4,شيعي,610,289,8,2,281
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 5,شيعي,627,327,5,1,322
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 6,شيعي,642,307,5,1,302
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 7,شيعي,641,288,5,0,283
صور,شحور ,متوسطة عفيف بيضون - غرفة رقم 8,شيعي,607,287,6,1,281
صور,شمع ,حسينية البلدة - غرفة رقم 1,شيعي,550,207,0,0,207
صور,شمع ,حسينية البلدة - غرفة رقم 2,شيعي,599,267,4,3,263
صور,شيحين ,مدرسة شيحين الرسمية - غرفة رقم 1,مسلم,564,284,2,2,282
صور,شيحين ,مدرسة شيحين الرسمية - غرفة رقم 2,مسلم,531,312,6,2,306
صور,صديقين ,حسينية الرجال و النساء - غرفة رقم 1,شيعي,546,287,3,3,284
صور,صديقين ,حسينية الرجال و النساء - غرفة رقم 2,شيعي,578,321,6,1,315
صور,صديقين ,حسينية الرجال و النساء - غرفة رقم 3,شيعي,565,316,4,0,312
صور,صديقين ,حسينية الرجال و النساء - غرفة رقم 4,شيعي,543,348,6,1,342
صور,صديقين ,حسينية الرجال و النساء - غرفة رقم 5,شيعي,520,272,0,1,272
صور,صريفا ,المدرسة الرسمية - غرفة رقم 1,شيعي,636,353,9,0,344
صور,صريفا ,المدرسة الرسمية - غرفة رقم 2,شيعي,625,330,6,8,324
